id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,profit,roi,foreign_gross
32,2008-02-14,The Spiderwick Chronicles,92500000,71195053,162839667,2008,70339667,76.04288324324324,91644614
79,2008-06-13,The Happening,60000000,64506874,162778384,2008,102778384,171.29730666666666,98271510
63,2005-04-22,The Interpreter,90000000,72708161,162753837,2005,72753837,80.83759666666667,90045676
33,1990-06-15,Dick Tracy,47000000,103738726,162738726,1990,115738726,246.25260851063828,59000000
55,2016-09-23,The Magnificent Seven,90000000,93432655,162525156,2016,72525156,80.58350666666666,69092501
83,2011-05-20,Midnight in Paris,30000000,56816662,162502774,2011,132502774,441.67591333333337,105686112
10,2015-10-16,Bridge of Spies,40000000,72313754,162498338,2015,122498338,306.245845,90184584
13,2005-03-18,The Ring Two,50000000,75941727,161941727,2005,111941727,223.883454,86000000
53,2013-09-13,Insidious Chapter 2,5000000,83586447,161921515,2013,156921515,3138.4303,78335068
98,2000-02-04,Scream 3,40000000,89138076,161838076,2000,121838076,304.59519,72700000
94,1973-06-27,Live and Let Die,7000000,35400000,161800000,1973,154800000,2211.4285714285716,126400000
10,1999-02-05,Payback,50000000,81526121,161626121,1999,111626121,223.252242,80100000
10,2005-12-09,Memoirs of a Geisha,85000000,57010853,161510853,2005,76510853,90.01276823529412,104500000
64,2011-11-23,The Muppets,45000000,88625922,160971922,2011,115971922,257.7153822222222,72346000
3,2013-10-25,Jackass Presents: Bad Grandpa,15000000,102003019,160903019,2013,145903019,972.6867933333333,58900000
21,2003-08-06,Freaky Friday,26000000,110222438,160822438,2003,134822438,518.5478384615385,50600000
1,1997-11-26,Alien: Resurrection,60000000,47795018,160700000,1997,100700000,167.83333333333331,112904982
45,2001-07-20,America's Sweethearts,46000000,93607673,160648493,2001,114648493,249.2358543478261,67040820
23,2012-11-02,Flight,31000000,93772375,160558438,2012,129558438,417.9304451612904,66786063
68,1994-12-23,Legends of the Fall,30000000,66502573,160502573,1994,130502573,435.0085766666667,94000000
32,2008-07-11,Hellboy II: The Golden Army,82500000,75986503,160388063,2008,77888063,94.40977333333333,84401560
19,2012-01-20,Underworld: Awakening,70000000,62321039,160379930,2012,90379930,129.11418571428572,98058891
63,2008-01-18,27 Dresses,30000000,76808654,160247805,2008,130247805,434.15935,83439151
59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,2017,148191915,1234.9326250000001,105678175
9,1983-10-07,Never Say Never Again,36000000,55500000,160000000,1983,124000000,344.44444444444446,104500000
85,2016-10-21,Jack Reacher: Never Go Back,60000000,58697076,159946489,2016,99946489,166.57748166666667,101249413
39,2008-03-28,21,35000000,81159365,159846429,2008,124846429,356.7040828571429,78687064
3,1998-12-25,Stepmom,50000000,91137662,159745279,1998,109745279,219.490558,68607617
15,2001-12-28,Black Hawk Down,95000000,108638745,159691085,2001,64691085,68.09587894736842,51052340
14,1973-12-25,The Sting,5500000,159616327,159616327,1973,154116327,2802.115036363636,0
84,2018-09-14,The Predator,88000000,51024708,159487563,2018,71487563,81.23586704545454,108462855
1,1995-05-12,Crimson Tide,55000000,91387195,159387195,1995,104387195,189.7949,68000000
90,1997-11-14,The Jackal,60000000,54956941,159356941,1997,99356941,165.59490166666666,104400000
70,1992-08-07,Unforgiven,14400000,101157447,159157447,1992,144757447,1005.2600486111111,58000000
39,2016-08-26,Donât Breathe,10000000,89217875,158973685,2016,148973685,1489.73685,69755810
70,2006-02-10,The Pink Panther,80000000,82226474,158926474,2006,78926474,98.65809250000001,76700000
95,1996-12-06,Daylight,80000000,32908290,158908290,1996,78908290,98.6353625,126000000
58,2015-10-16,Goosebumps,58000000,80069458,158905324,2015,100905324,173.97469655172412,78835866
64,2010-01-15,The Book of Eli,80000000,94835059,158750817,2010,78750817,98.43852125,63915758
14,2014-02-07,The Monuments Men,70000000,78031620,158702748,2014,88702748,126.71821142857142,80671128
9,2005-04-01,Sin City,40000000,74103820,158527918,2005,118527918,296.319795,84424098
17,1992-05-22,Alien 3,55000000,54927174,158500000,1992,103500000,188.1818181818182,103572826
33,2011-11-18,Happy Feet Two,135000000,64006466,157956466,2011,22956466,17.00478962962963,93950000
9,2006-06-16,The Fast and the Furious: Tokyo Drift,85000000,62615510,157794205,2006,72794205,85.64024117647058,95178695
65,1990-06-27,Days of Thunder,60000000,82670733,157670733,1990,97670733,162.784555,75000000
20,2016-01-22,Yip Man 3,36000000,2679437,157300954,2016,121300954,336.9470944444445,154621517
65,2003-07-25,Lara Croft: Tomb Raider: The Cradle of Life,90000000,65653758,157092943,2003,67092943,74.54771444444445,91439185
98,2012-02-17,This Means War,65000000,54760791,156974557,2012,91974557,141.49931846153848,102213766
56,2003-10-08,Mystic River,30000000,90135191,156822020,2003,126822020,422.7400666666667,66686829
12,2011-12-25,War Horse,70000000,79883359,156815529,2011,86815529,124.02218428571427,76932170
1,2014-11-14,Dumb and Dumber To,40000000,86208010,156553592,2014,116553592,291.38398,70345582
24,2014-07-18,Planes: Fire and Rescue,50000000,59157732,156399644,2014,106399644,212.799288,97241912
35,2006-12-20,Rocky Balboa,24000000,70269899,156229050,2006,132229050,550.954375,85959151
57,1989-07-14,Licence to Kill,42000000,34667015,156167015,1989,114167015,271.8262261904762,121500000
66,2005-05-13,Monster-in-Law,45000000,82931301,155931301,2005,110931301,246.51400222222222,73000000
86,2007-12-21,P.S. I Love You,30000000,53695808,155769678,2007,125769678,419.23226,102073870
61,2003-11-26,The Haunted Mansion,90000000,75817994,155750628,2003,65750628,73.05625333333333,79932634
42,2006-12-15,Dreamgirls,75000000,103365956,155708695,2006,80708695,107.61159333333335,52342739
91,2011-03-18,Limitless,27000000,79249455,155564919,2011,128564919,476.16636666666665,76315464
56,2003-10-24,Scary Movie 3,45000000,110000082,155200000,2003,110200000,244.88888888888889,45199918
78,1993-10-01,Cool Runnings,14000000,68856263,155056263,1993,141056263,1007.5447357142858,86200000
49,2011-08-12,Final Destination 5,40000000,42587643,155011165,2011,115011165,287.5279125,112423522
50,2002-03-22,Blade 2,54000000,81676888,154338601,2002,100338601,185.81222407407407,72661713
2,2008-10-03,Beverly Hills Chihuahua,20000000,94514402,154218168,2008,134218168,671.09084,59703766
19,2004-12-22,The Phantom of the Opera,55000000,51225796,153770052,2004,98770052,179.58191272727274,102544256
67,2014-01-17,Ride Along,25000000,134202565,153733800,2014,128733800,514.9352,19531235
8,1993-07-16,Free Willy,20000000,77698625,153698625,1993,133698625,668.493125,76000000
11,2004-04-16,Kill Bill: Volume 2,55000000,66207920,153535982,2004,98535982,179.1563309090909,87328062
72,1997-10-17,Devil's Advocate,57000000,61007424,153007424,1997,96007424,168.43407719298244,92000000
100,2016-10-14,The Accountant,40000000,86260045,152962083,2016,112962083,282.4052075,66702038
52,2005-10-28,Saw II,5000000,87025093,152925093,2005,147925093,2958.5018600000003,65900000
98,1985-05-24,A View to a Kill,30000000,50327960,152627960,1985,122627960,408.75986666666665,102300000
92,2010-09-17,The Town,37000000,92186262,152566881,2010,115566881,312.3429216216216,60380619
83,2000-12-15,Chocolat,25000000,71309760,152500343,2000,127500343,510.00137199999995,81190583
61,1998-10-02,Antz,60000000,90757863,152457863,1998,92457863,154.09643833333334,61700000
35,2009-06-12,The Taking of Pelham 123,110000000,65452312,152364370,2009,42364370,38.51306363636364,86912058
99,2010-04-09,Date Night,55000000,98711404,152269033,2010,97269033,176.85278727272726,53557629
88,1996-07-24,A Time to Kill,40000000,108766007,152266007,1996,112266007,280.66501750000003,43500000
90,1996-07-05,Phenomenon,32000000,104636382,152036382,1996,120036382,375.11369375000004,47400000
11,1995-06-09,Congo,50000000,81022333,152022333,1995,102022333,204.044666,71000000
21,1996-12-25,Evita,55000000,50047179,151947179,1996,96947179,176.2675981818182,101900000
12,2013-12-25,47 Ronin,175000000,38362475,151716815,2013,-23283185,-13.304677142857143,113354340
67,1988-06-03,Big,18000000,114968774,151668774,1988,133668774,742.6043,36700000
93,2015-10-09,Pan,150000000,35088320,151525973,2015,1525973,1.0173153333333333,116437653
82,2012-02-17,Kari gurashi no Arietti,23000000,19192510,151496097,2012,128496097,558.6786826086956,132303587
21,1999-11-05,The Bone Collector,48000000,66488090,151463090,1999,103463090,215.54810416666666,84975000
11,2008-02-22,Vantage Point,40000000,72266306,150886329,2008,110886329,277.2158225,78620023
84,2017-11-22,Darkest Hour,30000000,56443120,150807172,2017,120807172,402.6905733333333,94364052
11,2011-11-11,Jack and Jill,79000000,74158157,150519217,2011,71519217,90.53065443037974,76361060
38,1997-06-13,Speed 2: Cruise Control,110000000,48097081,150468000,1997,40468000,36.78909090909091,102370919
40,2014-08-08,Into the Storm,50000000,47602194,150429371,2014,100429371,200.858742,102827177
5,2011-11-04,Tower Heist,85000000,78046570,150422946,2011,65422946,76.96817176470589,72376376
83,1999-10-29,Mononoke-hime,20000000,2374107,150350000,1999,130350000,651.75,147975893
46,1996-11-22,Star Trek: First Contact,46000000,92027888,150000000,1996,104000000,226.08695652173913,57972112
86,2007-09-21,Resident Evil: Extinction,45000000,50648679,149871103,2007,104871103,233.04689555555558,99222424
84,2013-12-25,Lone Survivor,40000000,125095601,149804632,2013,109804632,274.51158000000004,24709031
3,2019-06-07,Dark Phoenix,350000000,42762350,149762350,2019,-200237650,-57.21075714285714,107000000
14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,2011,64717124,76.13779294117647,103254655
56,1999-06-18,The General's Daughter,60000000,102705852,149705852,1999,89705852,149.50975333333335,47000000
60,2016-11-25,Lion,12000000,51739495,149570720,2016,137570720,1146.4226666666666,97831225
77,2000-06-23,"Me, Myself & Irene",51000000,90570999,149270999,2000,98270999,192.68823333333333,58700000
84,2011-01-21,No Strings Attached,25000000,70662220,149228078,2011,124228078,496.912312,78565858
73,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,2012,92217355,161.78483333333332,97443353
13,1992-07-31,Death Becomes Her,55000000,58422650,149022650,1992,94022650,170.95027272727273,90600000
55,2016-07-22,Lights Out,5000000,67268835,148806510,2016,143806510,2876.1302,81537675
87,2003-07-25,Seabiscuit,86000000,120277854,148715342,2003,62715342,72.92481627906977,28437488
59,2008-02-14,Step Up 2 the Streets,17500000,58017783,148586910,2008,131086910,749.0680571428571,90569127
92,1996-02-09,Broken Arrow,65000000,70645997,148345997,1996,83345997,128.22461076923076,77700000
66,1984-06-08,Gremlins,11000000,148168459,148199515,1984,137199515,1247.2683181818181,31056
9,2013-01-18,Mama,15000000,71628180,148095566,2013,133095566,887.3037733333333,76467386
30,2006-06-16,Garfield: A Tail of Two Kitties,60000000,28426747,147985373,2006,87985373,146.64228833333334,119558626
33,2015-12-25,The Hateful Eight,62000000,54117416,147864886,2015,85864886,138.49175161290324,93747470
67,1996-11-01,Romeo+Juliet,14500000,46338728,147542381,1996,133042381,917.5336620689656,101203653
8,2011-07-29,"Crazy, Stupid, Love",50000000,84351197,147142328,2011,97142328,194.284656,62791131
76,2001-06-08,Swordfish,80000000,69772969,147080413,2001,67080413,83.85051625,77307444
31,2011-12-09,New Yearâs Eve,26000000,54544638,146850273,2011,120850273,464.80874230769234,92305635
55,2011-07-22,Friends with Benefits,35000000,55802754,146595891,2011,111595891,318.84540285714286,90793137
8,2007-09-28,The Game Plan,22000000,90648202,146590987,2007,124590987,566.3226681818182,55942785
39,2007-02-14,Music and Lyrics,40000000,50572589,146196885,2007,106196885,265.4922125,95624296
28,2011-02-18,I am Number Four,50000000,55100437,146195159,2011,96195159,192.39031799999998,91094722
52,2018-03-02,Red Sparrow,69000000,46874505,145951861,2018,76951861,111.52443623188407,99077356
37,2007-03-30,Blades of Glory,61000000,118594548,145594548,2007,84594548,138.6795868852459,27000000
88,2007-06-08,Surf's Up,100000000,58867694,145395745,2007,45395745,45.395745,86528051
18,2001-03-02,The Mexican,40000000,66808615,145238250,2001,105238250,263.095625,78429635
71,2005-09-09,The Exorcism of Emily Rose,18000000,75072454,144529078,2005,126529078,702.9393222222222,69456624
22,2005-06-22,Herbie: Fully Loaded,50000000,66010682,144110682,2005,94110682,188.221364,78100000
30,2006-12-15,Charlotte's Web,82500000,82985708,143985708,2006,61485708,74.5281309090909,61000000
67,2001-11-21,Spy Game,90000000,62362560,143049560,2001,53049560,58.94395555555556,80687000
59,2012-10-19,Paranormal Activity 4,5000000,53900335,142817992,2012,137817992,2756.35984,88917657
73,1997-08-08,Conspiracy Theory,80000000,76118990,142783718,1997,62783718,78.4796475,66664728
91,2010-02-12,The Wolfman,150000000,62189884,142634358,2010,-7365642,-4.910428,80444474
94,2017-03-24,Power Rangers,120000000,85364450,142531552,2017,22531552,18.77629333333333,57167102
59,2004-11-19,SpongeBob SquarePants: The Movie,30000000,85416609,142051255,2004,112051255,373.50418333333334,56634646
77,2010-02-05,Dear John,25000000,80014842,142033509,2010,117033509,468.13403600000004,62018667
68,2001-07-13,Legally Blonde,18000000,96493426,141809235,2001,123809235,687.8290833333334,45315809
64,1978-07-28,National Lampoon's Animal House,3000000,141600000,141600000,1978,138600000,4620.0,0
28,2013-07-19,RED 2,84000000,53262560,141507355,2013,57507355,68.46113690476191,88244795
23,2003-11-21,Gothika,40000000,59588068,141484812,2003,101484812,253.71203000000003,81896744
86,2005-10-28,The Legend of Zorro,80000000,45575336,141475336,2005,61475336,76.84417,95900000
28,2016-08-12,Sausage Party,19000000,97670358,141344255,2016,122344255,643.9171315789474,43673897
48,2006-07-21,Monster House,75000000,73661010,141267370,2006,66267370,88.35649333333333,67606360
72,1995-04-07,Bad Boys,23000000,65647413,141247413,1995,118247413,514.1191869565217,75600000
95,2003-12-19,Mona Lisa Smile,65000000,63803100,141205169,2003,76205169,117.23872153846153,77402069
72,1965-12-29,Thunderball,9000000,63600000,141200000,1965,132200000,1468.888888888889,77600000
70,2001-07-04,Scary Movie 2,45000000,71277420,141189101,2001,96189101,213.7535577777778,69911681
36,2015-07-17,Trainwreck,35000000,110212700,141123897,2015,106123897,303.21113428571425,30911197
74,1997-03-26,The Devil's Own,90000000,42885593,140900000,1997,50900000,56.55555555555556,98014407
37,1998-11-20,The Rugrats Movie,28000000,100494685,140894685,1998,112894685,403.19530357142855,40400000
36,2017-07-21,Girls Trip,28000000,115108515,140886353,2017,112886353,403.1655464285715,25777838
81,2017-10-13,The Foreigner,35000000,34393507,140783360,2017,105783360,302.23817142857143,106389853
96,2011-04-01,Source Code,32000000,54712227,140428499,2011,108428499,338.83905937500003,85716272
29,2003-02-14,The Jungle Book 2,20000000,47901582,140122225,2003,120122225,600.611125,92220643
73,1973-08-11,American Graffiti,777000,115000000,140000000,1973,139223000,17918.018018018018,25000000
77,2011-10-21,The Three Musketeers,90000000,20377913,139877913,2011,49877913,55.41990333333333,119500000
89,2014-12-19,Annie,65000000,85911262,139829625,2014,74829625,115.12249999999999,53918363
60,1997-11-14,Anastasia,53000000,58403409,139801096,1997,86801096,163.77565283018868,81397687
90,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717,2010,39716717,39.716717,84041404
75,1974-12-17,Towering Inferno,14000000,116000000,139700000,1974,125700000,897.8571428571428,23700000
11,2017-05-12,King Arthur: Legend of the Sword,175000000,39175066,139630336,2017,-35369664,-20.21123657142857,100455270
20,2009-04-17,17 Again,40000000,64167069,139474906,2009,99474906,248.687265,75307837
38,1988-07-15,Die Hard,28000000,81350242,139109346,1988,111109346,396.81909285714283,57759104
38,1979-12-07,Star Trek: The Motion Picture,35000000,82258456,139000000,1979,104000000,297.14285714285717,56741544
18,2016-02-26,Gods of Egypt,140000000,31153464,138836756,2016,-1163244,-0.8308885714285714,107683292
49,2009-07-10,BrÃ¼no,42000000,60054530,138708527,2009,96708527,230.25839761904763,78653997
