title,title_clean,studio,year,genres,domestic_gross,foreign_gross,total_gross,averagerating,numvotes,release_month,worldwide_gross,main_genre
The Princess of Montpensier,the princess of montpensier,IFC,2011,action,352000,6400000.0,6752000.0,6.4,3322,,,
The Princess of Montpensier,the princess of montpensier,IFC,2011,drama,352000,6400000.0,6752000.0,6.4,3322,,,
The Princess of Montpensier,the princess of montpensier,IFC,2011,history,352000,6400000.0,6752000.0,6.4,3322,,,
Cave of Forgotten Dreams,cave of forgotten dreams,IFC,2011,documentary,5300000,1200000.0,6500000.0,7.4,14008,,,
Cave of Forgotten Dreams,cave of forgotten dreams,IFC,2011,history,5300000,1200000.0,6500000.0,7.4,14008,,,
We Need to Talk About Kevin,we need to talk about kevin,Osci.,2011,drama,1700000,4300000.0,6000000.0,7.5,123619,,,
We Need to Talk About Kevin,we need to talk about kevin,Osci.,2011,mystery,1700000,4300000.0,6000000.0,7.5,123619,,,
We Need to Talk About Kevin,we need to talk about kevin,Osci.,2011,thriller,1700000,4300000.0,6000000.0,7.5,123619,,,
Attack the Block,attack the block,SGem,2011,action,1000000,4800000.0,5800000.0,6.7,93868,7.0,6459183.0,action
Attack the Block,attack the block,SGem,2011,comedy,1000000,4800000.0,5800000.0,6.7,93868,7.0,6459183.0,action
Attack the Block,attack the block,SGem,2011,sci-fi,1000000,4800000.0,5800000.0,6.7,93868,7.0,6459183.0,action
Even the Rain,even the rain,Vita.,2011,drama,518000,5300000.0,5818000.0,7.5,11805,,,
Even the Rain,even the rain,Vita.,2011,history,518000,5300000.0,5818000.0,7.5,11805,,,
Young Goethe in Love,young goethe in love,MBox,2011,drama,162000,5600000.0,5762000.0,6.7,2593,,,
Young Goethe in Love,young goethe in love,MBox,2011,romance,162000,5600000.0,5762000.0,6.7,2593,,,
11-11-11,11-11-11,Rocket,2011,horror,32800,5700000.0,5732800.0,4.0,11712,,,
11-11-11,11-11-11,Rocket,2011,mystery,32800,5700000.0,5732800.0,4.0,11712,,,
11-11-11,11-11-11,Rocket,2011,thriller,32800,5700000.0,5732800.0,4.0,11712,,,
Certified Copy,certified copy,IFC,2011,drama,1400000,4099999.0,5499999.0,7.3,18210,,,
Certified Copy,certified copy,IFC,2011,romance,1400000,4099999.0,5499999.0,7.3,18210,,,
The Company Men,the company men,Wein.,2011,drama,4400000,441000.0,4841000.0,6.8,41139,,,
London Boulevard,london boulevard,IFC,2011,crime,16100,4600000.0,4616100.0,6.2,44610,,,
London Boulevard,london boulevard,IFC,2011,drama,16100,4600000.0,4616100.0,6.2,44610,,,
Dylan Dog: Dead of Night,dylan dog: dead of night,OMNI/FSR,2011,action,1200000,3400000.0,4600000.0,5.1,14120,,,
Dylan Dog: Dead of Night,dylan dog: dead of night,OMNI/FSR,2011,comedy,1200000,3400000.0,4600000.0,5.1,14120,,,
Dylan Dog: Dead of Night,dylan dog: dead of night,OMNI/FSR,2011,crime,1200000,3400000.0,4600000.0,5.1,14120,,,
The Names of Love,the names of love,MBox,2011,comedy,514000,4099999.0,4613999.0,7.2,7127,,,
The Names of Love,the names of love,MBox,2011,drama,514000,4099999.0,4613999.0,7.2,7127,,,
The Names of Love,the names of love,MBox,2011,romance,514000,4099999.0,4613999.0,7.2,7127,,,
The Way,the way,PDA,2011,adventure,4400000,0.0,4400000.0,7.4,27811,,,
The Way,the way,PDA,2011,comedy,4400000,0.0,4400000.0,7.4,27811,,,
The Way,the way,PDA,2011,drama,4400000,0.0,4400000.0,7.4,27811,,,
Burke and Hare,burke and hare,IFC,2011,comedy,4800,4300000.0,4304800.0,6.2,18431,,,
Burke and Hare,burke and hare,IFC,2011,crime,4800,4300000.0,4304800.0,6.2,18431,,,
Burke and Hare,burke and hare,IFC,2011,history,4800,4300000.0,4304800.0,6.2,18431,,,
King of Devil's Island,king of devil's island,FM,2011,action,7600,4200000.0,4207600.0,7.5,16289,,,
King of Devil's Island,king of devil's island,FM,2011,drama,7600,4200000.0,4207600.0,7.5,16289,,,
Trollhunter,trollhunter,Magn.,2011,drama,253000,3900000.0,4153000.0,7.0,63470,,,
Trollhunter,trollhunter,Magn.,2011,fantasy,253000,3900000.0,4153000.0,7.0,63470,,,
Trollhunter,trollhunter,Magn.,2011,horror,253000,3900000.0,4153000.0,7.0,63470,,,
Buck,buck,IFC,2011,documentary,4000000,0.0,4000000.0,7.6,3045,,,
Carancho,carancho,Strand,2011,crime,85500,3900000.0,3985500.0,6.9,7084,,,
Carancho,carancho,Strand,2011,drama,85500,3900000.0,3985500.0,6.9,7084,,,
Carancho,carancho,Strand,2011,romance,85500,3900000.0,3985500.0,6.9,7084,,,
Like Crazy,like crazy,ParV,2011,drama,3400000,336000.0,3736000.0,6.7,55841,10.0,3728400.0,drama
Like Crazy,like crazy,ParV,2011,romance,3400000,336000.0,3736000.0,6.7,55841,10.0,3728400.0,drama
The Double,the double,Imag.,2011,action,138000,3600000.0,3738000.0,5.9,26994,,,
The Double,the double,Imag.,2011,crime,138000,3600000.0,3738000.0,5.9,26994,,,
The Double,the double,Imag.,2011,drama,138000,3600000.0,3738000.0,5.9,26994,,,
Don 2,don 2,Relbig.,2011,action,3700000,0.0,3700000.0,7.1,46503,,,
Don 2,don 2,Relbig.,2011,crime,3700000,0.0,3700000.0,7.1,46503,,,
Don 2,don 2,Relbig.,2011,thriller,3700000,0.0,3700000.0,7.1,46503,,,
Love Crime,love crime,IFC,2011,crime,540000,3100000.0,3640000.0,6.5,4838,,,
Love Crime,love crime,IFC,2011,drama,540000,3100000.0,3640000.0,6.5,4838,,,
Love Crime,love crime,IFC,2011,mystery,540000,3100000.0,3640000.0,6.5,4838,,,
Martha Marcy May Marlene,martha marcy may marlene,FoxS,2011,drama,3000000,548000.0,3548000.0,6.9,45873,10.0,5438911.0,drama
Martha Marcy May Marlene,martha marcy may marlene,FoxS,2011,mystery,3000000,548000.0,3548000.0,6.9,45873,10.0,5438911.0,drama
Martha Marcy May Marlene,martha marcy may marlene,FoxS,2011,thriller,3000000,548000.0,3548000.0,6.9,45873,10.0,5438911.0,drama
Machine Gun Preacher,machine gun preacher,Rela.,2011,action,539000,2800000.0,3339000.0,6.8,60074,9.0,3721988.0,action
Machine Gun Preacher,machine gun preacher,Rela.,2011,biography,539000,2800000.0,3339000.0,6.8,60074,9.0,3721988.0,action
Machine Gun Preacher,machine gun preacher,Rela.,2011,crime,539000,2800000.0,3339000.0,6.8,60074,9.0,3721988.0,action
The Last Circus,the last circus,Magn.,2011,comedy,40500,3200000.0,3240500.0,6.6,12183,,,
The Last Circus,the last circus,Magn.,2011,drama,40500,3200000.0,3240500.0,6.6,12183,,,
The Last Circus,the last circus,Magn.,2011,horror,40500,3200000.0,3240500.0,6.6,12183,,,
From Prada to Nada,from prada to nada,LGF,2011,comedy,3000000,123000.0,3123000.0,5.6,13644,,,
From Prada to Nada,from prada to nada,LGF,2011,drama,3000000,123000.0,3123000.0,5.6,13644,,,
From Prada to Nada,from prada to nada,LGF,2011,romance,3000000,123000.0,3123000.0,5.6,13644,,,
Flypaper,flypaper,IFC,2011,comedy,5000,3100000.0,3105000.0,6.4,30352,,,
Flypaper,flypaper,IFC,2011,crime,5000,3100000.0,3105000.0,6.4,30352,,,
Flypaper,flypaper,IFC,2011,mystery,5000,3100000.0,3105000.0,6.4,30352,,,
Zindagi Na Milegi Dobara,zindagi na milegi dobara,Eros,2011,comedy,3100000,0.0,3100000.0,8.1,58912,,,
Zindagi Na Milegi Dobara,zindagi na milegi dobara,Eros,2011,drama,3100000,0.0,3100000.0,8.1,58912,,,
Take Shelter,take shelter,SPC,2011,drama,1700000,1400000.0,3100000.0,7.4,83200,9.0,4972016.0,drama
Take Shelter,take shelter,SPC,2011,horror,1700000,1400000.0,3100000.0,7.4,83200,9.0,4972016.0,drama
Take Shelter,take shelter,SPC,2011,thriller,1700000,1400000.0,3100000.0,7.4,83200,9.0,4972016.0,drama
The Greatest Miracle,the greatest miracle,KKM,2011,animation,555000,2500000.0,3055000.0,4.5,265,,,
The Greatest Miracle,the greatest miracle,KKM,2011,drama,555000,2500000.0,3055000.0,4.5,265,,,
Pastorela,pastorela,LGF,2011,comedy,161000,2700000.0,2861000.0,6.2,843,,,
Pastorela,pastorela,LGF,2011,fantasy,161000,2700000.0,2861000.0,6.2,843,,,
Everything Must Go,everything must go,RAtt.,2011,comedy,2700000,0.0,2700000.0,6.4,45799,,,
Everything Must Go,everything must go,RAtt.,2011,drama,2700000,0.0,2700000.0,6.4,45799,,,
Oranges and Sunshine,oranges and sunshine,Cohen,2011,drama,143000,2400000.0,2543000.0,7.1,4740,,,
Oranges and Sunshine,oranges and sunshine,Cohen,2011,history,143000,2400000.0,2543000.0,7.1,4740,,,
Poetry,poetry,Kino,2011,drama,356000,1900000.0,2256000.0,7.8,8682,,,
The Tree,the tree,Zeit.,2011,drama,71200,2100000.0,2171200.0,6.6,4204,,,
The Tree,the tree,Zeit.,2011,romance,71200,2100000.0,2171200.0,6.6,4204,,,
Armadillo,armadillo,Lorb.,2011,documentary,14600,2000000.0,2014600.0,7.5,8906,,,
Armadillo,armadillo,Lorb.,2011,war,14600,2000000.0,2014600.0,7.5,8906,,,
Bodyguard,bodyguard,Relbig.,2011,comedy,1800000,0.0,1800000.0,6.7,740,,,
Brighton Rock,brighton rock,IFC,2011,crime,230000,1600000.0,1830000.0,5.7,5784,,,
Brighton Rock,brighton rock,IFC,2011,drama,230000,1600000.0,1830000.0,5.7,5784,,,
Brighton Rock,brighton rock,IFC,2011,thriller,230000,1600000.0,1830000.0,5.7,5784,,,
A Somewhat Gentle Man,a somewhat gentle man,Strand,2011,comedy,37700,1800000.0,1837700.0,6.9,6259,,,
A Somewhat Gentle Man,a somewhat gentle man,Strand,2011,crime,37700,1800000.0,1837700.0,6.9,6259,,,
A Somewhat Gentle Man,a somewhat gentle man,Strand,2011,drama,37700,1800000.0,1837700.0,6.9,6259,,,
Another Earth,another earth,FoxS,2011,drama,1300000,456000.0,1756000.0,7.0,85839,7.0,2102779.0,drama
Another Earth,another earth,FoxS,2011,romance,1300000,456000.0,1756000.0,7.0,85839,7.0,2102779.0,drama
Another Earth,another earth,FoxS,2011,sci-fi,1300000,456000.0,1756000.0,7.0,85839,7.0,2102779.0,drama
A Better Life,a better life,Sum.,2011,drama,1800000,0.0,1800000.0,7.2,14602,6.0,1884251.0,drama
A Better Life,a better life,Sum.,2011,romance,1800000,0.0,1800000.0,7.2,14602,6.0,1884251.0,drama
Chalet Girl,chalet girl,IFC,2011,comedy,1700,1700000.0,1701700.0,6.3,22352,,,
Chalet Girl,chalet girl,IFC,2011,romance,1700,1700000.0,1701700.0,6.3,22352,,,
Chalet Girl,chalet girl,IFC,2011,sport,1700,1700000.0,1701700.0,6.3,22352,,,
Yamla Pagla Deewana,yamla pagla deewana,Eros,2011,action,993000,600000.0,1593000.0,5.7,3660,,,
Yamla Pagla Deewana,yamla pagla deewana,Eros,2011,comedy,993000,600000.0,1593000.0,5.7,3660,,,
Yamla Pagla Deewana,yamla pagla deewana,Eros,2011,drama,993000,600000.0,1593000.0,5.7,3660,,,
The Art of Getting By,the art of getting by,FoxS,2011,drama,1400000,0.0,1400000.0,6.6,53682,6.0,1989035.0,drama
The Art of Getting By,the art of getting by,FoxS,2011,romance,1400000,0.0,1400000.0,6.6,53682,6.0,1989035.0,drama
The Devil's Double,the devil's double,LGF,2011,biography,1400000,0.0,1400000.0,7.1,58342,7.0,5965646.0,biography
The Devil's Double,the devil's double,LGF,2011,drama,1400000,0.0,1400000.0,7.1,58342,7.0,5965646.0,biography
The Devil's Double,the devil's double,LGF,2011,thriller,1400000,0.0,1400000.0,7.1,58342,7.0,5965646.0,biography
Uncle Boonmee Who Can Recall His Past Lives,uncle boonmee who can recall his past lives,Strand,2011,drama,184000,946000.0,1130000.0,6.7,11717,,,
Uncle Boonmee Who Can Recall His Past Lives,uncle boonmee who can recall his past lives,Strand,2011,fantasy,184000,946000.0,1130000.0,6.7,11717,,,
The Whistleblower,the whistleblower,Gold.,2011,action,1100000,0.0,1100000.0,7.2,29826,,,
The Whistleblower,the whistleblower,Gold.,2011,biography,1100000,0.0,1100000.0,7.2,29826,,,
The Whistleblower,the whistleblower,Gold.,2011,crime,1100000,0.0,1100000.0,7.2,29826,,,
Red State,red state,SMod,2011,action,1100000,0.0,1100000.0,6.2,59266,9.0,1983596.0,action
Red State,red state,SMod,2011,crime,1100000,0.0,1100000.0,6.2,59266,9.0,1983596.0,action
Red State,red state,SMod,2011,horror,1100000,0.0,1100000.0,6.2,59266,9.0,1983596.0,action
Desi Boyz,desi boyz,Eros,2011,comedy,1100000,0.0,1100000.0,5.9,11865,,,
Desi Boyz,desi boyz,Eros,2011,drama,1100000,0.0,1100000.0,5.9,11865,,,
There Be Dragons,there be dragons,Gold.,2011,biography,1100000,0.0,1100000.0,5.8,4326,5.0,4020990.0,biography
There Be Dragons,there be dragons,Gold.,2011,drama,1100000,0.0,1100000.0,5.8,4326,5.0,4020990.0,biography
There Be Dragons,there be dragons,Gold.,2011,war,1100000,0.0,1100000.0,5.8,4326,5.0,4020990.0,biography
Vanishing on 7th Street,vanishing on 7th street,Magn.,2011,horror,22700,1000000.0,1022700.0,4.9,23912,,,
Vanishing on 7th Street,vanishing on 7th street,Magn.,2011,mystery,22700,1000000.0,1022700.0,4.9,23912,,,
Vanishing on 7th Street,vanishing on 7th street,Magn.,2011,thriller,22700,1000000.0,1022700.0,4.9,23912,,,
Meek's Cutoff,meek's cutoff,Osci.,2011,drama,978000,0.0,978000.0,6.6,10439,,,
Meek's Cutoff,meek's cutoff,Osci.,2011,western,978000,0.0,978000.0,6.6,10439,,,
Texas Killing Fields,texas killing fields,Anch.,2011,crime,45500,912000.0,957500.0,5.7,17413,,,
Texas Killing Fields,texas killing fields,Anch.,2011,drama,45500,912000.0,957500.0,5.7,17413,,,
Texas Killing Fields,texas killing fields,Anch.,2011,history,45500,912000.0,957500.0,5.7,17413,,,
Ready,ready,Eros,2011,action,955000,0.0,955000.0,4.8,13579,,,
Ready,ready,Eros,2011,comedy,955000,0.0,955000.0,4.8,13579,,,
Miral,miral,Wein.,2011,drama,373000,527000.0,900000.0,6.3,3067,,,
Miral,miral,Wein.,2011,history,373000,527000.0,900000.0,6.3,3067,,,
Submarine,submarine,Wein.,2011,comedy,468000,397000.0,865000.0,7.3,79810,,,
Submarine,submarine,Wein.,2011,drama,468000,397000.0,865000.0,7.3,79810,,,
Submarine,submarine,Wein.,2011,romance,468000,397000.0,865000.0,7.3,79810,,,
Higher Ground,higher ground,SPC,2011,drama,842000,0.0,842000.0,6.3,2869,8.0,842693.0,drama
Mozart's Sister,mozart's sister,MBox,2011,biography,708000,132000.0,840000.0,6.4,1392,,,
Mozart's Sister,mozart's sister,MBox,2011,drama,708000,132000.0,840000.0,6.4,1392,,,
Mozart's Sister,mozart's sister,MBox,2011,music,708000,132000.0,840000.0,6.4,1392,,,
Chillar Party,chillar party,UTV,2011,comedy,6300,826000.0,832300.0,7.5,5900,,,
Chillar Party,chillar party,UTV,2011,drama,6300,826000.0,832300.0,7.5,5900,,,
Chillar Party,chillar party,UTV,2011,family,6300,826000.0,832300.0,7.5,5900,,,
Mausam,mausam,Eros,2011,drama,728000,0.0,728000.0,4.8,4906,,,
Mausam,mausam,Eros,2011,romance,728000,0.0,728000.0,4.8,4906,,,
Mausam,mausam,Eros,2011,war,728000,0.0,728000.0,4.8,4906,,,
The First Grader,the first grader,NGE,2011,biography,332000,382000.0,714000.0,7.5,4052,,,
The First Grader,the first grader,NGE,2011,drama,332000,382000.0,714000.0,7.5,4052,,,
The First Grader,the first grader,NGE,2011,romance,332000,382000.0,714000.0,7.5,4052,,,
Hobo With a Shotgun,hobo with a shotgun,Magn.,2011,action,703000,0.0,703000.0,6.1,41633,5.0,834953.0,action
Hobo With a Shotgun,hobo with a shotgun,Magn.,2011,comedy,703000,0.0,703000.0,6.1,41633,5.0,834953.0,action
Hobo With a Shotgun,hobo with a shotgun,Magn.,2011,horror,703000,0.0,703000.0,6.1,41633,5.0,834953.0,action
Tabloid,tabloid,IFC,2011,crime,697000,0.0,697000.0,7.1,6220,,,
Tabloid,tabloid,IFC,2011,documentary,697000,0.0,697000.0,7.1,6220,,,
No One Killed Jessica,no one killed jessica,UTV,2011,biography,441000,193000.0,634000.0,7.2,10000,,,
No One Killed Jessica,no one killed jessica,UTV,2011,crime,441000,193000.0,634000.0,7.2,10000,,,
No One Killed Jessica,no one killed jessica,UTV,2011,drama,441000,193000.0,634000.0,7.2,10000,,,
Blackthorn,blackthorn,Magn.,2011,action,201000,423000.0,624000.0,6.6,8553,10.0,1217307.0,action
Blackthorn,blackthorn,Magn.,2011,adventure,201000,423000.0,624000.0,6.6,8553,10.0,1217307.0,action
Blackthorn,blackthorn,Magn.,2011,western,201000,423000.0,624000.0,6.6,8553,10.0,1217307.0,action
How I Ended This Summer,how i ended this summer,FM,2011,drama,8700,614000.0,622700.0,7.0,6105,,,
The Ledge,the ledge,IFC,2011,drama,9200,602000.0,611200.0,6.5,17757,,,
The Ledge,the ledge,IFC,2011,romance,9200,602000.0,611200.0,6.5,17757,,,
The Ledge,the ledge,IFC,2011,thriller,9200,602000.0,611200.0,6.5,17757,,,
Heartbeats,heartbeats,IFC,2011,drama,68700,520000.0,588700.0,7.2,24426,,,
Heartbeats,heartbeats,IFC,2011,romance,68700,520000.0,588700.0,7.2,24426,,,
The Future,the future,RAtt.,2011,drama,569000,0.0,569000.0,6.2,7648,7.0,1239174.0,drama
The Future,the future,RAtt.,2011,fantasy,569000,0.0,569000.0,6.2,7648,7.0,1239174.0,drama
The Future,the future,RAtt.,2011,romance,569000,0.0,569000.0,6.2,7648,7.0,1239174.0,drama
Dum Maaro Dum,dum maaro dum,FoxS,2011,action,564000,0.0,564000.0,6.2,3616,4.0,11633427.0,action
Dum Maaro Dum,dum maaro dum,FoxS,2011,crime,564000,0.0,564000.0,6.2,3616,4.0,11633427.0,action
Dum Maaro Dum,dum maaro dum,FoxS,2011,drama,564000,0.0,564000.0,6.2,3616,4.0,11633427.0,action
Double Dhamaal,double dhamaal,Relbig.,2011,comedy,544000,0.0,544000.0,3.8,3010,,,
Double Dhamaal,double dhamaal,Relbig.,2011,crime,544000,0.0,544000.0,3.8,3010,,,
Double Dhamaal,double dhamaal,Relbig.,2011,drama,544000,0.0,544000.0,3.8,3010,,,
Kaboom,kaboom,IFC,2011,comedy,119000,421000.0,540000.0,5.7,11858,,,
Kaboom,kaboom,IFC,2011,mystery,119000,421000.0,540000.0,5.7,11858,,,
Kaboom,kaboom,IFC,2011,romance,119000,421000.0,540000.0,5.7,11858,,,
Mere Brother Ki Dulhan,mere brother ki dulhan,Yash,2011,comedy,496000,0.0,496000.0,5.9,8285,,,
Mere Brother Ki Dulhan,mere brother ki dulhan,Yash,2011,family,496000,0.0,496000.0,5.9,8285,,,
Mere Brother Ki Dulhan,mere brother ki dulhan,Yash,2011,romance,496000,0.0,496000.0,5.9,8285,,,
Circumstance,circumstance,RAtt.,2011,drama,454000,0.0,454000.0,5.9,7055,8.0,958978.0,drama
The Other Woman,the other woman,IFC,2011,comedy,25400,427000.0,452400.0,6.0,122889,4.0,195111193.0,comedy
The Other Woman,the other woman,IFC,2011,romance,25400,427000.0,452400.0,6.0,122889,4.0,195111193.0,comedy
Project Nim,project nim,RAtt.,2011,documentary,411000,0.0,411000.0,7.4,7928,,,
The Human Resources Manager,the human resources manager,FM,2011,comedy,64000,329000.0,393000.0,6.6,1266,,,
The Human Resources Manager,the human resources manager,FM,2011,drama,64000,329000.0,393000.0,6.6,1266,,,
Hesher,hesher,WHE,2011,comedy,383000,0.0,383000.0,7.0,48483,,,
Hesher,hesher,WHE,2011,crime,383000,0.0,383000.0,7.0,48483,,,
Hesher,hesher,WHE,2011,drama,383000,0.0,383000.0,7.0,48483,,,
Another Happy Day,another happy day,P4,2011,comedy,8500,347000.0,355500.0,6.0,3793,11.0,978527.0,comedy
Another Happy Day,another happy day,P4,2011,drama,8500,347000.0,355500.0,6.0,3793,11.0,978527.0,comedy
Singham,singham,Relbig.,2011,action,351000,0.0,351000.0,6.8,12893,,,
Singham,singham,Relbig.,2011,drama,351000,0.0,351000.0,6.8,12893,,,
The Mill and the Cross,the mill and the cross,KC,2011,drama,312000,30300.0,342300.0,7.0,3519,,,
The Mill and the Cross,the mill and the cross,KC,2011,history,312000,30300.0,342300.0,7.0,3519,,,
Super,super,IFC,2011,action,328000,0.0,328000.0,6.8,70604,,,
Super,super,IFC,2011,comedy,328000,0.0,328000.0,6.8,70604,,,
Super,super,IFC,2011,drama,328000,0.0,328000.0,6.8,70604,,,
L'Amour Fou,l'amour fou,IFC,2011,documentary,312000,0.0,312000.0,6.8,924,,,
Being Elmo: A Puppeteer's Journey,being elmo: a puppeteer's journey,SD,2011,documentary,304000,0.0,304000.0,7.6,6435,,,
In the Land of Blood and Honey,in the land of blood and honey,FD,2011,drama,304000,0.0,304000.0,4.4,32776,12.0,509193.0,drama
In the Land of Blood and Honey,in the land of blood and honey,FD,2011,romance,304000,0.0,304000.0,4.4,32776,12.0,509193.0,drama
In the Land of Blood and Honey,in the land of blood and honey,FD,2011,war,304000,0.0,304000.0,4.4,32776,12.0,509193.0,drama
Special Treatment,special treatment,FRun,2011,comedy,8900,286000.0,294900.0,5.6,501,,,
Special Treatment,special treatment,FRun,2011,drama,8900,286000.0,294900.0,5.6,501,,,
The Interrupters,the interrupters,CGld,2011,crime,282000,0.0,282000.0,7.5,3327,,,
The Interrupters,the interrupters,CGld,2011,documentary,282000,0.0,282000.0,7.5,3327,,,
Rascals,rascals,Eros,2011,action,274000,0.0,274000.0,2.9,2325,,,
Rascals,rascals,Eros,2011,comedy,274000,0.0,274000.0,2.9,2325,,,
Rascals,rascals,Eros,2011,crime,274000,0.0,274000.0,2.9,2325,,,
Black Death,black death,Magn.,2011,action,22600,243000.0,265600.0,6.4,41103,,,
Black Death,black death,Magn.,2011,adventure,22600,243000.0,265600.0,6.4,41103,,,
Black Death,black death,Magn.,2011,drama,22600,243000.0,265600.0,6.4,41103,,,
Le Quattro Volte,le quattro volte,Lorb.,2011,drama,153000,103000.0,256000.0,7.2,3354,,,
Life in a Day,life in a day,NGE,2011,documentary,253000,0.0,253000.0,7.7,14367,,,
Life in a Day,life in a day,NGE,2011,drama,253000,0.0,253000.0,7.7,14367,,,
Life in a Day,life in a day,NGE,2011,documentary,253000,0.0,253000.0,7.2,17,,,
Caterpillar,caterpillar,Lorb.,2011,drama,4200,248000.0,252200.0,6.7,962,,,
Caterpillar,caterpillar,Lorb.,2011,war,4200,248000.0,252200.0,6.7,962,,,
